asn,org_name,country,aut_name,rank,cone_asns,cone_prefixes,degree_provider,degree_peer,degree_customer,degree_transit,clique_member,topology_degree,topology_classification,betweenness_centrality,closeness_centrality
131368,Petro Viet Nam Oil Corporation,VN,PVOIL-AS-VN,36223.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
131369,Digital Infrastructure Center - Digital Transformation Department - Ministry of Agriculture and Environment,VN,BNNMT-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.313533
131370,Branch of Netnam Company in Ho Chi Minh City,VN,NETNAM-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131371,BaoMinh securities company,VN,BMSC-AS-VN,36223.0,1.0,4.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.386707
131372,VIVAS-VN,VN,VIVAS-AS-VN,36223.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.391737
131373,Information Technology Center - Ministry of Science and Technology,VN,MST-AS-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.391737
131374,HQG Technology Solutions Joint Stock Company,VN,HQG-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
131375,Information Technology Center - Ministry of Science and Technology,VN,MST-AS-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,3,Transit,0.000402,0.405384
131376,KB Securities Vietnam Joint Stock Company,VN,KBSV-AS-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.391437
131377,"DIGIPOWER CO., LTD",VN,DIGIPOWER-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131378,Cloud Viet Technology Company Limited,VN,CLOUDVIET-AS-VN,30631.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
131379,Modern Bank of Vietnam Limited,VN,MBV-VN,35029.0,1.0,4.0,3.0,0.0,0.0,0.0,True,3,Transit,0.0,0.421053
131380,Niteco VN,VN,NITECO-AS-VN,36223.0,1.0,6.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.348536
131381,Department of Information Technology and Customs Statistics,VN,TCHQ-VN,36223.0,1.0,1.0,2.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
131382,CFOX TECH COMPANY LIMITED,VN,CFOX-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
131383,PVI Holdings,VN,PVI-AS-VN,34547.0,1.0,4.0,4.0,0.0,0.0,0.0,True,4,Transit,0.000279,0.436488
131384,Viet Solutions Services Trading Company Limited,VN,VHOST-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131385,VTV-VN,VN,VTV-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
131386,Long Van System Solution JSC,VN,LVSS-AS-VN,18206.0,1.0,9.0,4.0,0.0,0.0,0.0,True,5,Transit,0.007227,0.421399
131387,Sun Life Vietnam Insurance Company Limited,VN,PVISL-AS-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.415247
131388,VIET NAM HT GROUP JOINT STOCK COMPANY,VN,HTS-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131389,SeABank,VN,SEABANK-AS-VN,45422.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
131390,Center for E-commerce and Digital Technology Development,VN,ECOMDX-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,9e-06,0.281164
131391,Vietnam-Asia Commercial Joint Stock Bank,VN,VAB-AS-VN,36223.0,1.0,4.0,2.0,0.0,0.0,0.0,True,3,Transit,0.000111,0.409928
131392,GMO-Z.com Runsystem Joint Stock Company,VN,RUNSYSTEM-AS-VN,15699.0,1.0,14.0,3.0,0.0,0.0,0.0,True,2,Multi-homed,0.000459,0.363378
131393,Minh Phat Telecomunication service Company Limited,VN,MINHPHAT-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131394,,VN,AS131394,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131395,Van phong Dieu phoi Nong thong moi Trung uong,VN,VPDPTW-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131396,Rmit International University Vietnam,VN,RUVN-AS-VN,30198.0,1.0,6.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.405063
131397,Hanoi Medical University,VN,HMU-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
131398,LOTTE INNOVATE VIETNAM COMPANY LIMITED,VN,LDCC-AS-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.408619
131399,AI-Solutions Company Limited,VN,AI-SOL-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131400,Global Data Joint Stock Company,VN,GDATA-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131401,Department of Science and Technology of Vinh Phuc province,VN,SOTTTTVP-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.343624
131402,FPT Software Company limited,VN,FPTSOFTWARE-AS-VN,27027.0,1.0,8.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.415247
131403,ICSOFT Joint Stock Company,VN,ICSOFT-AS-VN,11005.0,2.0,6.0,1.0,0.0,1.0,2.0,True,2,Multi-homed,0.000279,0.311625
131404,Masters Technology Corporation,VN,VIETNAMHOST-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
131405,Saigon Newport,VN,TANCANGSG-AS-VN,36223.0,1.0,4.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
131406,CTC Media Technology Apply Joint Stock Company,VN,CTC-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131407,Sai Gon CTT,VN,SGCTT-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.279934
131408,TPBANK-VN,VN,TPBANK-AS-VN,36223.0,1.0,4.0,2.0,0.0,0.0,0.0,True,3,Transit,0.0,0.421053
131409,ACT Telecomunication Joint Stock Company,VN,ACT-AS-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.346414
131410,Vietnam Cable Television Corporation Joint Stock Company,VN,VTVCAB-AS-VN,27816.0,1.0,10.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.335958
131411,VietNamNet,VN,VIETNAMNET-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.335958
131412,State Audit Office of Vietnam,VN,SAV-AS-VN,35029.0,1.0,4.0,3.0,0.0,0.0,0.0,True,3,Transit,9.3e-05,0.405705
131413,VINGROUP JOINT STOCK COMPANY,VN,VINGROUP-AS-VN,29173.0,1.0,8.0,2.0,0.0,0.0,0.0,True,3,Transit,0.0,0.421053
131414,Long Van Soft Solution JSC,VN,LVSOFT-AS-VN,23963.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.00106,0.395672
131415,Vietnam Internet network information center (VNNIC),VN,VNNIC-AS-VN,36223.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
131416,Cloudone Technology Company Limited,VN,CLOUDONE-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131417,Vietnam National Coaland Mineral Industries Holding Corporation Limited,VN,VINACOMIN-AS-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.313533
131418,SHOPEEPAY JOINT STOCK COMPANY,VN,SHOPEEPAY-VN,3512.0,7.0,52.0,4.0,0.0,6.0,10.0,True,11,Transit,0.011617,0.445217
131419,NATIONAL PAYMENT CORPORATION OF VIET NAM,VN,NAPAS-VN,36223.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.386415
131420,,VN,AS131420,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131421,"Intercom Telecom., JSC",VN,INTERCOM-VN,3228.0,8.0,24.0,2.0,0.0,7.0,9.0,True,10,Transit,0.001257,0.343394
131422,"Center for Digital Transformation of Culture, Sports and Tourism - Ministry of Culture, Sports and Tourism",VN,DTCCST-MCST-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.311815
131423,Branch of Long Van System Solution JSC - Hanoi,VN,LVHN-AS-VN,9286.0,2.0,15.0,3.0,0.0,1.0,2.0,True,4,Transit,0.008908,0.417959
131424,Online Solution Company Limited,VN,ESC-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131425,The gioi di dong jsc,VN,TGDD-AS-VN,36223.0,1.0,4.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.000667,0.339523
131426,MISA-VN,VN,MISA-VN-AS,39683.0,1.0,5.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
131427,AOHOAVIET-VN,VN,AOHOAVIET-VN-AS,27816.0,1.0,8.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
131428,Rainbow E-Commerce Company Limited,VN,BIZMAC-VN-AS,20926.0,1.0,22.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
131429,MOBIFONE Corporation,VN,MOBIFONE-AS-VN,1278.0,26.0,628.0,9.0,10.0,16.0,33.0,True,19,Transit,0.015874,0.438732
131430,Bao Viet Commercial Joint Stock Bank,VN,BAOVIETBANK-VN,35029.0,1.0,4.0,3.0,0.0,0.0,0.0,True,3,Transit,8.2e-05,0.366762
131431,,VN,AS131431,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131432,Cyber Link Service Trading Corporation,VN,ASIACOM-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131433,,VN,AS131433,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131434,Scom Technology Join stock company,VN,SCOM-AS-VN,39683.0,1.0,5.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.305489
131435,Binh Minh Software Service Company Limited,VN,HOABINH-VN,9626.0,2.0,21.0,4.0,0.0,1.0,4.0,True,5,Transit,0.000737,0.410915
131436,Information Technology and Digital Transformation Center - Vietnam Social Security,VN,VSSIC-VN,34295.0,1.0,5.0,5.0,0.0,0.0,0.0,True,5,Transit,0.001807,0.410915
131437,Van Gia Technology Company Limited,VN,VANGIATECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
131438,VIETNAM POST,VN,VNPOST-AS-VN,34149.0,1.0,4.0,6.0,0.0,0.0,0.0,True,6,Transit,0.000419,0.444444
131439,VietNam credit information joint stock company,VN,PCB-AS-VN,44757.0,1.0,3.0,4.0,0.0,0.0,0.0,True,4,Transit,0.001217,0.392337
131440,ZINGPLAY VIETNAM COMPANY LIMITED,VN,ZINGPLAY-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,5.7e-05,0.312958
131441,May Chu Viet Company Limited,VN,VIETHOSTING-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
132301,TVL Service Technology Company Limited,VN,TVL-VN,,,,,,,,,0,Stub,0.0,0.0
133047,,,,,,,,,,,,0,Stub,0.0,0.0
133935,CMC Telecom Infrastructure Company,VN,CMCTELECOM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
134481,CMC Telecom Infrastructure Company,VN,CMCTELECOM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135665,Vietnam Internet Development Company Limited,VN,VNNET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135900,State Data Center - Hanoi Department of Science and Technology,VN,HNSDC-AS-VN,36223.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
135901,Phuong Dong technology solution company limited,VN,MAYCHUNHO-AS-VN,24197.0,1.0,12.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
135902,Hahalolo Travel Social Network Joint Stock Company,VN,HAHALOLO-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135903,FFC joint stock company,VN,FFC-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135904,VINID PAY JOINT STOCK COMPANY,VN,VINIDPAY-AS-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.405063
135905,VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,VN,VNPT-AS-VN,862.0,44.0,5844.0,1.0,1.0,37.0,39.0,True,37,Transit,0.061251,0.378979
135906,BOOKING247 COMPANY LIMITED,VN,BOOKING247-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135907,"VI NA Host Co., ltd",VN,VINAHOST-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135908,ECONET VIETNAM CORPORATION,VN,ECONET-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135909,Information Technology Park - Vietnam National University Ho Chi Minh City,VN,VNUHCM-AS-VN,36223.0,1.0,6.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,9.7e-05,0.321205
135910,"INTELLIGENCE INFORMATION SYSTEM CO, LTD",VN,ISYSTEM-AS-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135911,VietNam maritime commercial joint stock bank,VN,MSB-AS-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.415247
135912,VNETWORK Joint Stock Company,VN,VNETWORK-AS-VN,44930.0,1.0,3.0,3.0,0.0,0.0,0.0,True,3,Transit,0.000197,0.406027
135913,MB Ages life insurance company limited,VN,MBAGEAS-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135914,Quang Trung Software City Development Company,VN,QTSC-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135915,"8 Floor, 96-98 Dao Duy Anh, Phu Nhuan, HCMC",VN,TLSOFT-AS-VN,27816.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135916,"descr: No. 14, 256 Bach Dang, Chuong Duong, Hoan Kiem, Hanoi",VN,KIENPHONGITS-AS-VN,27816.0,1.0,8.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135917,Cong ty TNHH Web Panda,VN,WEBPANDA-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135918,VIET DIGITAL TECHNOLOGY LIABILITY COMPANY,VN,DVS-AS-VN,7726.0,2.0,174.0,2.0,0.0,1.0,3.0,True,5,Transit,0.002989,0.417278
135919,MB SHINSEI Finance Limited Liability Company,VN,MCREDIT-AS-VN,35029.0,1.0,6.0,3.0,0.0,0.0,0.0,True,3,Transit,0.000759,0.408946
135920,Ehost software company limited,VN,EHOST-AS-VN,32281.0,1.0,5.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
135921,Maxserver Company Limited,VN,MAXSERVER-AS-VN,24197.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135922,Clearsky Service Solutions Company Limited,VN,CLEARSKY-AS-VN,39683.0,1.0,5.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135923,SCTV INFRASTRUCTURE BUSINESS INVESMENT COMPANY LIMITED,VN,SCTVIBI-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.318408
135924,FWD Vietnam Life Insurance Company Limited,VN,FWD-AS-VN,36223.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
135925,"16 Au Co, Tan Son Nhi Ward, Tan Phu District, Ho Chi Minh city (EVNSPC Building)",VN,EVNSPC-AS-VN,35029.0,1.0,5.0,3.0,0.0,0.0,0.0,True,3,Transit,0.0,0.406349
135926,Phu Nhuan Jewelry Joint Stock Company,VN,PNJ-AS-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,4e-06,0.320401
135927,Phu Quoc Petroleum Operating Company,VN,PQPOC-AS-VN,36223.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.405063
135928,Digital Convergence Technology Solutions Company Limited,VN,HOITUSO-AS-VN,11005.0,2.0,7.0,1.0,0.0,1.0,2.0,True,2,Multi-homed,0.003729,0.275269
135929,International Education Corporation,VN,COGNITA-AS-VN,36223.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.348536
135930,Anycast Networks (VN),VN,HST-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135931,,VN,AS135931,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135932,Viet Storage Technology Joint Stock Company,VN,VNDATA-AS-VN,21529.0,1.0,11.0,4.0,0.0,0.0,0.0,True,4,Transit,0.00841,0.428094
135933,Bac A Commercial Joint Stock Bank,VN,BACABANK-AS-VN,36223.0,1.0,6.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.408619
135934,Dong Thap Provincial Digital Transformation Center,VN,ICTDONGTHAP-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
135935,Binh Minh Software Service Company Limited,VN,BINHMINH-VN,29173.0,1.0,8.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.320401
135936,LABO A&B Joint Stock Company,VN,AIPACIFIC-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135937,Next Technology Investment and Development Company Limited,VN,NEXTTECH-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135938,Home Credit Viet nam Finance Company Limited,VN,HOMECREDIT-AS-VN,35029.0,1.0,4.0,3.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.367288
135939,VNPT Electronic Payment Joint Stock Company,VN,VNPTEPAY-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
135940,Nice Tech Center Vietnam Limited Company,VN,NICETECHCENTER-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135941,,VN,AS135941,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135942,Adsota Corporation,VN,ADSOTA-AS-VN,25121.0,1.0,10.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.403467
135943,TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,VN,TMT-VN,5875.0,3.0,101.0,2.0,0.0,2.0,4.0,True,4,Transit,0.003762,0.325493
135944,VinhNam Commercial informatics service corporation,VN,VINACIS-AS-VN,17910.0,1.0,27.0,2.0,0.0,0.0,0.0,True,3,Transit,0.000896,0.343164
135945,VTC Online Joint Stock Company,VN,VTCONLINE-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135946,Long An Department of Information and Communications,VN,STTTTLA-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
135947,Shopee Company Limited,VN,SHOPEE-VN,4500.0,5.0,34.0,3.0,0.0,4.0,7.0,True,10,Transit,0.006353,0.407968
135948,Thien Binh Software Service Company Limited,VN,S-TRADING-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,2,Multi-homed,0.0,0.353591
135949,Cloudfone Viet Nam Joint Stock Company,VN,CLOUDFONE-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.298542
135950,Binh Duong E-Government Information Center,VN,ICTBINHDUONG-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135951,Webico Company Limited,VN,WEBICO-AS-VN,18020.0,1.0,28.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.000393,0.329684
135952,VPS Securities Joint Stock Company,VN,VPS-AS-VN,35029.0,1.0,4.0,3.0,0.0,0.0,0.0,True,5,Transit,0.001615,0.400626
135953,Vietnam Online Network Solution Joint Stock Compnay,VN,BKHOST-AS-VN,11391.0,2.0,5.0,1.0,0.0,1.0,2.0,True,2,Multi-homed,0.003729,0.323028
135954,TNU Service Consulting Company Limited,VN,TVTNU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135955,Data integration and digital transformation center of Lam Dong province,VN,LAMDONGPORTAL-AS-VN,36223.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
135956,The Authority of Information Technology - Ministry of Health,VN,MOH-AS-VN,36223.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
135957,Hue City Smart Urban Monitoring and Operation Center,VN,EDIC-AS-VN,45422.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
135958,Teko Vietnam Technology Joint Stock Company,VN,TEKO-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135959,Onebim Vietnam Limited Company,VN,ONEBIM-AS-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135960,,VN,AS135960,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135961,Viet Nam Data Online Joint Stock Company,VN,VDO-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135962,AIS Securitites Joint Stock Company,VN,AIS-AS-VN,60658.0,1.0,1.0,1.0,1.0,0.0,0.0,True,1,Stub,0.0,0.305489
135963,Information Technology Center - Ministry of Home Affairs,VN,MOHA-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135964,RVC Rong Viet Trade Service Telecom Company Limited,VN,RVC-AS-VN,7294.0,3.0,13.0,2.0,0.0,2.0,4.0,True,4,Transit,0.003753,0.38965
135965,VNPT Net Corporation - VNPT Group,VN,VNPT-NET-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135966,,VN,AS135966,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135967,Bach Kim Network solutions Join stock company,VN,BKNS-AS-VN,17542.0,1.0,20.0,2.0,0.0,0.0,0.0,True,3,Transit,0.004789,0.396285
135968,Early Start Joint Stock Company,VN,EARLYSTART-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135969,Sen Do Technology Joint Stock Company,VN,SENDO-AS-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135970,,VN,AS135970,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135971,PetroVietNam Securities Joint Stock Company,VN,PSI-AS-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.391737
135972,Quang Nam Department of Information and Communications,VN,ICTQUANGNAM-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
135973,Bamboo Airways Company Limited,VN,BAV-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.335958
135974,National Power Transmission Corporation,VN,NPT-AS-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.415247
135975,Sea Gem Company Limited,VN,SEAGEM-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135976,CLO Technology Limited Company,VN,CLO-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135977,Vietnam BDA technology and communication joint stock company,VN,BDA-CORP-AS-VN,11872.0,2.0,2.0,1.0,0.0,1.0,2.0,True,2,Multi-homed,0.003729,0.386707
135978,Hanoi University of Industry,VN,HAUI-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.313533
135979,QI TECHNOLOGIES CORPORATION,VN,QINET-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135980,Information and Communication Technology Center of Quang Ninh,VN,ICTQUANGNINH-AS-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
135981,VisualViet Company Limited,VN,VISUALVIET-AS-VN,46606.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.266667
135982,Hoi An South Development Ltd,VN,HASD-AS-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
135983,Tino Group Joint Stock Company,VN,TINO-AS-VN,8704.0,2.0,39.0,1.0,0.0,1.0,2.0,True,2,Multi-homed,0.000447,0.34618
135984,,VN,AS135984,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135985,BCALL Viet Nam Company Limited,VN,BCALLVINA-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.279019
135986,Turbo Technology Solution Joint Stock Company,VN,ECOCLOUD-AS-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135987,Reload Company Limited,VN,INDRA-RELOAD-AS-VN,20926.0,1.0,8.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135988,Sun Group Corporation,VN,SUNGROUP-AS-VN,48776.0,1.0,2.0,3.0,0.0,0.0,0.0,True,3,Transit,0.002005,0.374543
135989,Tay Ninh Department of Information and Communications,VN,TAYNINH-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
135990,Everest Global Joint Stock Company,VN,EVG-AS-VN,44757.0,1.0,3.0,4.0,0.0,0.0,0.0,True,4,Transit,0.002559,0.417278
135991,Green Network Solutions LTD.,VN,GREENNET-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.335958
135992,Department of Domestic Market Management and Development - Ministry of Industry and Trade,VN,DMS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
